============================================================
Information listing created by :  liux
Date                           :  11/28/2011 2:00:24 PM
Current work part              :  G:\workdir\whell_rail\ProjectForShentong\partsForProjectShentong\ExampleTunnel\wenwei_s.sim
Node name                      :  shi6w401
============================================================

AFU File Name: G:\workdir\whell_rail\ProjectForShentong\Sol109\velocityofSlab.afu
Record Number: 23
Record Name:   node9f
Function Type: Spectrum
    Max Amplitude = 0.0123731 @ Frequency = 2.96956
Spacing:       Even
Data Format:   Complex(Real/Imag)
Abscissa Type: Frequency (Hz)
Ordinate Type: Velocity (m/sec)

Total Point Count: 2021

           X Value          Real             Imaginary

     1.    0.000000E+000    2.302455E-003    0.000000E+000
     2.    4.949270E-001    -3.050236E-003    -1.424417E-003
     3.    9.898539E-001    -1.355242E-004    5.004279E-003
     4.    1.484781E+000    -1.034871E-002    -1.051258E-003
     5.    1.979708E+000    7.850081E-004    -8.350102E-003
     6.    2.474635E+000    8.137111E-003    1.864516E-005
     7.    2.969562E+000    6.277595E-003    1.066233E-002
     8.    3.464489E+000    -1.097762E-002    -7.625479E-004
     9.    3.959416E+000    -3.198256E-003    -3.749895E-003
    10.    4.454343E+000    -7.018644E-004    -9.543878E-004
    11.    4.949270E+000    -2.523721E-003    -8.606603E-004
    12.    5.444197E+000    -1.707223E-003    -1.458027E-003
    13.    5.939124E+000    -1.053143E-003    -1.659653E-003
    14.    6.434051E+000    -1.084330E-003    -2.147377E-003
    15.    6.928977E+000    -9.070786E-004    -7.989272E-004
    16.    7.423904E+000    -1.098805E-003    -2.027449E-003
    17.    7.918831E+000    -1.824292E-003    -2.724013E-003
    18.    8.413758E+000    2.270564E-004    6.195722E-004
    19.    8.908686E+000    -2.653206E-003    -9.877168E-004
    20.    9.403612E+000    -6.414736E-005    9.332638E-004
    21.    9.898540E+000    1.317180E-003    -1.222089E-003
    22.    1.039347E+001    -2.929837E-004    -6.011931E-004
    23.    1.088839E+001    7.796558E-004    -4.783896E-004
    24.    1.138332E+001    1.119638E-003    -9.057467E-004
    25.    1.187825E+001    -3.939645E-004    -8.424181E-004
    26.    1.237317E+001    3.502250E-004    -4.990290E-005
    27.    1.286810E+001    7.128541E-004    -7.867837E-004
    28.    1.336303E+001    -1.960539E-003    -1.481965E-003
    29.    1.385795E+001    -1.493561E-003    -7.090625E-003
    30.    1.435288E+001    2.306207E-003    -1.935374E-004
    31.    1.484781E+001    7.142627E-004    2.823027E-004
    32.    1.534274E+001    2.952534E-004    -2.603098E-004
    33.    1.583766E+001    4.360254E-004    -2.756135E-004
    34.    1.633259E+001    1.242228E-004    -1.242000E-004
    35.    1.682752E+001    2.757742E-004    -2.511294E-004
    36.    1.732244E+001    8.705940E-005    -5.933283E-004
    37.    1.781737E+001    -2.073747E-004    -2.168034E-004
    38.    1.831230E+001    1.247075E-004    -3.502146E-004
    39.    1.880722E+001    -6.209034E-004    -6.113801E-004
    40.    1.930215E+001    1.629850E-004    1.657134E-004
    41.    1.979708E+001    -1.181951E-004    -3.826470E-004
    42.    2.029201E+001    -8.613977E-004    -4.388878E-004
    43.    2.078693E+001    8.192076E-004    -4.846898E-004
    44.    2.128186E+001    1.302930E-004    3.406038E-004
