============================================================
Information listing created by :  liux
Date                           :  11/28/2011 2:25:30 PM
Current work part              :  G:\workdir\whell_rail\ProjectForShentong\partsForProjectShentong\ExampleTunnel\wenwei_s.sim
Node name                      :  shi6w401
============================================================

AFU File Name: G:\workdir\whell_rail\ProjectForShentong\Sol109\velocityofSlab.afu
Record Number: 30
Record Name:   node1F
Function Type: Spectrum
    Max Amplitude = 0.02362 @ Frequency = 2.96956
Spacing:       Even
Data Format:   Complex(Real/Imag)
Abscissa Type: Frequency (Hz)
Ordinate Type: Velocity (m/sec)

Total Point Count: 2021

           X Value          Real             Imaginary

     1.    0.000000E+000    -2.835952E-004    0.000000E+000
     2.    4.949270E-001    6.034958E-003    5.952143E-004
     3.    9.898539E-001    6.402297E-004    7.574751E-003
     4.    1.484781E+000    2.258011E-002    1.394601E-004
     5.    1.979708E+000    5.840640E-004    -2.278144E-002
     6.    2.474635E+000    6.776431E-003    4.962868E-003
     7.    2.969562E+000    -1.366089E-002    -1.926872E-002
     8.    3.464489E+000    -1.334192E-002    1.042753E-003
     9.    3.959416E+000    -2.827940E-004    -4.046651E-003
    10.    4.454343E+000    1.719140E-003    -1.328865E-004
    11.    4.949270E+000    -1.481123E-003    -4.603980E-004
    12.    5.444197E+000    -1.652034E-003    -7.172595E-004
    13.    5.939124E+000    1.436907E-003    -1.558997E-003
    14.    6.434051E+000    -7.803811E-004    -2.163352E-003
    15.    6.928977E+000    -5.161870E-004    -1.070731E-003
    16.    7.423904E+000    1.522753E-003    -8.233045E-004
    17.    7.918831E+000    6.102034E-004    7.327340E-004
    18.    8.413758E+000    -1.824450E-003    -2.748582E-003
    19.    8.908686E+000    3.593967E-003    -1.202339E-003
    20.    9.403612E+000    1.971362E-004    -4.206851E-003
    21.    9.898540E+000    -3.193374E-003    1.103351E-003
    22.    1.039347E+001    -2.595101E-004    -1.437095E-003
    23.    1.088839E+001    -1.609485E-003    -4.198209E-004
    24.    1.138332E+001    -1.613419E-003    9.912694E-004
    25.    1.187825E+001    -1.076961E-003    -5.891518E-004
    26.    1.237317E+001    -9.345592E-004    2.950240E-004
    27.    1.286810E+001    -5.920798E-004    -3.104781E-004
    28.    1.336303E+001    -2.647921E-003    -1.074881E-003
    29.    1.385795E+001    -2.419610E-003    -8.705558E-003
    30.    1.435288E+001    2.368168E-003    4.713915E-004
    31.    1.484781E+001    1.016457E-003    9.727679E-004
    32.    1.534274E+001    3.697722E-004    2.401822E-004
    33.    1.583766E+001    4.185681E-004    -1.686062E-004
    34.    1.633259E+001    2.024365E-004    2.392234E-004
    35.    1.682752E+001    3.976523E-004    1.350076E-004
    36.    1.732244E+001    2.916504E-004    -2.084256E-004
    37.    1.781737E+001    -5.988727E-007    -2.550305E-004
    38.    1.831230E+001    2.860563E-004    1.306231E-004
    39.    1.880722E+001    9.920564E-004    -1.128641E-004
    40.    1.930215E+001    -9.748678E-004    -1.148806E-003
    41.    1.979708E+001    3.184819E-004    1.336214E-004
    42.    2.029201E+001    7.181558E-004    -8.337522E-004
    43.    2.078693E+001    -1.757550E-003    1.222188E-004
    44.    2.128186E+001    -6.823731E-005    -7.605255E-004
