============================================================
Information listing created by :  liux
Date                           :  11/28/2011 1:59:24 PM
Current work part              :  G:\workdir\whell_rail\ProjectForShentong\partsForProjectShentong\ExampleTunnel\wenwei_s.sim
Node name                      :  shi6w401
============================================================

AFU File Name: G:\workdir\whell_rail\ProjectForShentong\Sol109\velocityofSlab.afu
Record Number: 19
Record Name:   node5f
Function Type: Spectrum
    Max Amplitude = 0.00689432 @ Frequency = 2.96956
Spacing:       Even
Data Format:   Complex(Real/Imag)
Abscissa Type: Frequency (Hz)
Ordinate Type: Velocity (m/sec)

Total Point Count: 2021

           X Value          Real             Imaginary

     1.    0.000000E+000    7.099149E-004    0.000000E+000
     2.    4.949270E-001    -2.497105E-003    -3.921723E-003
     3.    9.898539E-001    -2.102387E-003    -2.359218E-004
     4.    1.484781E+000    -1.748711E-003    -1.486793E-003
     5.    1.979708E+000    -5.913607E-004    -1.607099E-003
     6.    2.474635E+000    3.056649E-003    -7.126745E-004
     7.    2.969562E+000    -1.166093E-003    6.794986E-003
     8.    3.464489E+000    4.743116E-003    -7.179411E-004
     9.    3.959416E+000    -4.626462E-004    -5.283506E-004
    10.    4.454343E+000    2.278241E-003    -8.941331E-004
    11.    4.949270E+000    -1.109420E-003    -2.090308E-004
    12.    5.444197E+000    -1.181040E-003    -3.871139E-005
    13.    5.939124E+000    5.256208E-004    -2.324404E-004
    14.    6.434051E+000    -7.456396E-004    -7.026794E-004
    15.    6.928977E+000    -4.111255E-004    -2.745931E-004
    16.    7.423904E+000    4.769342E-004    -1.953453E-004
    17.    7.918831E+000    -1.460843E-003    -7.123859E-004
    18.    8.413758E+000    -5.028736E-004    -1.279037E-004
    19.    8.908686E+000    -4.886528E-004    1.162100E-005
    20.    9.403612E+000    -1.515668E-003    9.538157E-005
    21.    9.898540E+000    -1.930274E-004    -8.004152E-004
    22.    1.039347E+001    2.448822E-004    9.074982E-005
    23.    1.088839E+001    -1.066883E-003    -4.498672E-004
    24.    1.138332E+001    1.074994E-004    -8.912209E-004
    25.    1.187825E+001    5.468258E-004    3.434329E-005
    26.    1.237317E+001    -1.950754E-004    -5.562186E-004
    27.    1.286810E+001    -2.996305E-004    -2.216355E-004
    28.    1.336303E+001    1.807465E-003    5.067068E-004
    29.    1.385795E+001    1.594613E-003    5.469098E-003
    30.    1.435288E+001    -2.090756E-003    -5.611140E-004
    31.    1.484781E+001    -4.803736E-004    -8.229993E-004
    32.    1.534274E+001    -2.341224E-004    -4.043634E-004
    33.    1.583766E+001    -2.374565E-004    -2.646196E-004
    34.    1.633259E+001    -4.598285E-005    -3.771417E-004
    35.    1.682752E+001    -2.325565E-004    -2.460400E-004
    36.    1.732244E+001    -3.195291E-005    1.464783E-004
    37.    1.781737E+001    3.495628E-004    -3.061847E-004
    38.    1.831230E+001    -6.218156E-005    -4.770738E-005
    39.    1.880722E+001    6.939766E-004    2.787830E-004
    40.    1.930215E+001    -2.137201E-004    -7.506539E-004
    41.    1.979708E+001    1.827836E-004    -6.828506E-005
    42.    2.029201E+001    9.431974E-004    3.347627E-006
    43.    2.078693E+001    -7.973135E-004    -9.494108E-005
    44.    2.128186E+001    -5.629420E-005    -7.419399E-004
