============================================================
Information listing created by :  liux
Date                           :  11/28/2011 1:58:30 PM
Current work part              :  G:\workdir\whell_rail\ProjectForShentong\partsForProjectShentong\ExampleTunnel\wenwei_s.sim
Node name                      :  shi6w401
============================================================

AFU File Name: G:\workdir\whell_rail\ProjectForShentong\Sol109\velocityofSlab.afu
Record Number: 16
Record Name:   node2F
Function Type: Spectrum
    Max Amplitude = 0.0244097 @ Frequency = 2.96956
Spacing:       Even
Data Format:   Complex(Real/Imag)
Abscissa Type: Frequency (Hz)
Ordinate Type: Velocity (m/sec)

Total Point Count: 2021

           X Value          Real             Imaginary

     1.    0.000000E+000    -1.161396E-003    0.000000E+000
     2.    4.949270E-001    4.208592E-003    -2.001409E-003
     3.    9.898539E-001    1.626452E-003    3.663599E-003
     4.    1.484781E+000    1.082315E-002    -4.509202E-003
     5.    1.979708E+000    -4.184031E-003    -1.349279E-002
     6.    2.474635E+000    2.530609E-003    2.029863E-003
     7.    2.969562E+000    -1.901468E-002    -1.530608E-002
     8.    3.464489E+000    -2.554449E-003    2.640132E-003
     9.    3.959416E+000    6.796043E-004    -1.169371E-003
    10.    4.454343E+000    -1.111806E-003    4.332366E-004
    11.    4.949270E+000    3.912356E-004    2.293972E-006
    12.    5.444197E+000    3.378218E-004    -4.001416E-004
    13.    5.939124E+000    2.590453E-004    -6.835944E-004
    14.    6.434051E+000    -2.986068E-004    -1.277477E-003
    15.    6.928977E+000    -3.129693E-004    -6.425852E-006
    16.    7.423904E+000    -6.276854E-005    -1.227495E-003
    17.    7.918831E+000    -2.177016E-003    -2.475237E-003
    18.    8.413758E+000    3.077288E-004    1.243233E-003
    19.    8.908686E+000    -1.630920E-003    -3.582251E-004
    20.    9.403612E+000    -1.507489E-003    1.119170E-003
    21.    9.898540E+000    8.840044E-004    -7.152911E-004
    22.    1.039347E+001    3.508476E-004    5.507821E-005
    23.    1.088839E+001    -4.224308E-004    -8.334778E-004
    24.    1.138332E+001    1.020016E-004    -4.426286E-004
    25.    1.187825E+001    7.226309E-004    -5.870015E-005
    26.    1.237317E+001    -2.187171E-004    -7.560934E-004
    27.    1.286810E+001    -1.354375E-004    4.571246E-004
    28.    1.336303E+001    2.008239E-003    6.248709E-004
    29.    1.385795E+001    1.605372E-003    6.398888E-003
    30.    1.435288E+001    -2.237607E-003    -2.450117E-004
    31.    1.484781E+001    -7.996341E-004    -8.695973E-004
    32.    1.534274E+001    -3.836595E-004    -4.340072E-004
    33.    1.583766E+001    -3.433422E-004    -9.071542E-005
    34.    1.633259E+001    -2.138745E-004    -4.290226E-004
    35.    1.682752E+001    -2.411453E-004    -4.085368E-004
    36.    1.732244E+001    -2.833192E-004    -2.325231E-004
    37.    1.781737E+001    -3.961617E-005    -8.371992E-005
    38.    1.831230E+001    -1.601667E-004    -3.708250E-004
    39.    1.880722E+001    -6.152806E-004    -3.596229E-004
    40.    1.930215E+001    4.817400E-004    1.509003E-004
    41.    1.979708E+001    -2.567136E-004    -3.313907E-004
    42.    2.029201E+001    -7.029354E-004    -1.616644E-004
    43.    2.078693E+001    3.913089E-004    -2.783826E-004
    44.    2.128186E+001    1.055661E-004    4.294534E-004
