============================================================
Information listing created by :  liux
Date                           :  11/28/2011 2:00:06 PM
Current work part              :  G:\workdir\whell_rail\ProjectForShentong\partsForProjectShentong\ExampleTunnel\wenwei_s.sim
Node name                      :  shi6w401
============================================================

AFU File Name: G:\workdir\whell_rail\ProjectForShentong\Sol109\velocityofSlab.afu
Record Number: 22
Record Name:   node8f
Function Type: Spectrum
    Max Amplitude = 0.0249257 @ Frequency = 3.46449
Spacing:       Even
Data Format:   Complex(Real/Imag)
Abscissa Type: Frequency (Hz)
Ordinate Type: Velocity (m/sec)

Total Point Count: 2021

           X Value          Real             Imaginary

     1.    0.000000E+000    4.747736E-003    0.000000E+000
     2.    4.949270E-001    -1.244584E-003    1.199701E-003
     3.    9.898539E-001    4.564050E-003    8.918850E-003
     4.    1.484781E+000    -1.715533E-002    4.799481E-003
     5.    1.979708E+000    -1.229072E-003    -1.592711E-002
     6.    2.474635E+000    1.408966E-002    8.512684E-004
     7.    2.969562E+000    9.318153E-003    1.204263E-002
     8.    3.464489E+000    -2.488582E-002    -1.409704E-003
     9.    3.959416E+000    -4.112014E-003    -6.269923E-003
    10.    4.454343E+000    -4.592281E-003    -1.154901E-003
    11.    4.949270E+000    -1.042090E-003    -2.447449E-003
    12.    5.444197E+000    7.034210E-004    -3.159224E-003
    13.    5.939124E+000    -1.523963E-003    -2.513436E-003
    14.    6.434051E+000    1.606215E-003    -1.475419E-003
    15.    6.928977E+000    1.028827E-003    -1.583723E-003
    16.    7.423904E+000    7.643968E-005    -1.459471E-003
    17.    7.918831E+000    4.825575E-003    1.362895E-003
    18.    8.413758E+000    3.027123E-004    -2.432778E-003
    19.    8.908686E+000    3.884090E-003    -1.416264E-003
    20.    9.403612E+000    2.910499E-003    -4.336994E-003
    21.    9.898540E+000    -1.954715E-003    1.337919E-003
    22.    1.039347E+001    -4.507410E-005    -1.755127E-003
    23.    1.088839E+001    9.016836E-004    -1.409291E-003
    24.    1.138332E+001    -1.327234E-003    1.906266E-003
    25.    1.187825E+001    -2.159008E-004    -3.550813E-004
    26.    1.237317E+001    9.030690E-004    -5.202395E-004
    27.    1.286810E+001    -1.829393E-003    1.861054E-003
    28.    1.336303E+001    1.571139E-003    7.586046E-004
    29.    1.385795E+001    1.701078E-003    8.663618E-003
    30.    1.435288E+001    -3.948750E-003    -3.267764E-004
    31.    1.484781E+001    -1.502359E-003    -1.597177E-003
    32.    1.534274E+001    -6.888844E-004    -6.303266E-004
    33.    1.583766E+001    -9.863903E-004    -6.126108E-004
    34.    1.633259E+001    -4.926340E-004    -8.934453E-004
    35.    1.682752E+001    -5.749460E-004    -7.372032E-004
    36.    1.732244E+001    -2.577417E-004    -2.978494E-004
    37.    1.781737E+001    1.885409E-004    -4.962338E-004
    38.    1.831230E+001    -3.280472E-004    -5.147044E-004
    39.    1.880722E+001    9.385821E-004    1.421713E-004
    40.    1.930215E+001    -2.650479E-004    -7.697815E-004
    41.    1.979708E+001    -7.583800E-005    -3.018823E-004
    42.    2.029201E+001    1.299693E-003    5.561336E-005
    43.    2.078693E+001    -1.557912E-003    -2.592134E-005
    44.    2.128186E+001    -3.089217E-004    -1.453933E-003
